220267	39.99	-101.06	18
220268	40	-99.89	18
220269	39.65	-100.42	18
220271	39.13	-100.85	18
220272	39.13	-100.85	18
220273	39.79	-100.04	18
220274	39.83	-99.91	18
220275	39.37	-100.43	18
220276	39.35	-100.2	18
220278	39.3	-99.77	19
220280	39.36	-99.69	18
220283	39.31	-99.77	18
220289	28.5	-81	19
220290	28.24	-80.61	16
220292	28.45	-80.98	16
220295	28.69	-80.85	18
220296	27.25	-80.38	18
220299	28.42	-80.83	19
220293	40.46	-78.47	19
220297	40.29	-78.87	18
220298	40.33	-78.92	19
220305	40.39	-78.09	19
220866	40.33	-78.4	18
220867	40.13	-79.07	18
220868	40.55	-76.82	18
220869	40.2	-77.2	18
220870	40.2	-77.2	18
220871	40.2	-77.2	18
220872	40.2	-77.2	18
220873	40.2	-77.2	18
220874	40.21	-77.01	18
220875	40.16	-77.33	18
220876	40.21	-77.01	18
220878	40.1	-76.75	18
220879	40.09	-76.67	18
220881	40.06	-76.68	18
220883	40.06	-76.55	18
220884	40.02	-76.53	18
220885	40.02	-76.53	18
220886	40.06	-76.55	18
220887	40.09	-76.67	18
220888	40	-76.6	18
220889	40.03	-76.5	18
220890	40.2	-77.2	19
220891	40.06	-76.72	19
220892	40.04	-76.73	18
220893	39.88	-77.42	19
220894	40.04	-76.43	18
220895	40.04	-76.34	18
219882	42.75	-92.63	13
219882	42.77	-92.69	13
219882	42.78	-92.65	13
219882	42.77	-92.62	13
222606	42.69	-93.37	18
224871	42.73	-92.48	33
219845	33.86	-93.39	20
219845	33.86	-93.36	20
219846	33.45	-94.02	19
219853	33.27	-92.72	19
219854	33.72	-93.74	18
219855	34.27	-93.98	19
219856	33.8	-93.39	19
219857	33.87	-93.58	18
219858	33.87	-93.58	19
219847	33.44	-94.07	18
219848	33.33	-94.22	19
219849	32.16	-94.8	18
219850	33.01	-94.2	20
219850	33.02	-94.2	20
219851	33.09	-94.06	19
219852	33.14	-94.06	19
219859	31.83	-95	19
231584	36.53	-99.21	18
231585	34.78	-99.24	18
231586	36.24	-99.62	18
231587	36.41	-99.57	18
231588	35.33	-99.95	18
231589	36.32	-99.76	18
231590	35.55	-99.82	18
231596	34.97	-99.93	18
231597	35.05	-99.92	18
231598	35.25	-99.7	18
231599	35.19	-99.5	18
231600	35.22	-99.55	18
231601	35.34	-99.45	18
231602	35.28	-99.42	18
231603	35.35	-99.42	18
231607	35.38	-99.33	18
231608	35.36	-99.28	18
231609	35.46	-99.17	18
231610	35.37	-99.2	19
231611	35.4	-99.18	18
231612	35.58	-98.96	18
231613	35.86	-99.76	18
231614	36.38	-97.91	19
231616	36.56	-97.99	18
231618	36.56	-97.66	19
231620	36.8	-97.35	18
231621	36.81	-97.28	18
231622	36.95	-97.07	18
231624	34.66	-99.29	19
231626	34.64	-99.33	19
236460	37.92	-85.65	13
236460	37.93	-85.65	13
236460	37.93	-85.68	13
236460	37.92	-85.68	13
236464	37.12	-85.33	13
236464	37.08	-85.34	13
236464	37.1	-85.38	13
236464	37.14	-85.4	13
236465	37.33	-84.68	13
236465	37.34	-84.68	13
236465	37.34	-84.66	13
236465	37.33	-84.67	13
236468	37.72	-84.31	13
236468	37.72	-84.26	13
236468	37.77	-84.26	13
236468	37.77	-84.32	13
236469	37.33	-85.34	13
236469	37.33	-85.34	13
236469	37.33	-85.33	13
236469	37.33	-85.33	13
236470	37.41	-84.85	13
236470	37.41	-84.86	13
236470	37.42	-84.85	13
236470	37.42	-84.85	13
236478	37.45	-84.77	13
236478	37.46	-84.76	13
236478	37.46	-84.75	13
236478	37.45	-84.75	13
236479	37.63	-84.59	13
236479	37.63	-84.57	13
236479	37.61	-84.57	13
236479	37.61	-84.59	13
236482	37.85	-86.33	13
236482	37.85	-86.3	13
236482	37.84	-86.31	13
236482	37.84	-86.33	13
236483	37.44	-86.59	13
236483	37.43	-86.56	13
236483	37.43	-86.56	13
236483	37.42	-86.58	13
236485	37.87	-86.4	13
236485	37.87	-86.37	13
236485	37.86	-86.38	13
236485	37.86	-86.39	13
236487	37.32	-85.29	13
236487	37.33	-85.28	13
236487	37.33	-85.27	13
236487	37.32	-85.28	13
236490	38.13	-85.75	14
236490	38.13	-85.75	14
236490	38.12	-85.75	14
236490	38.12	-85.75	14
236492	37	-85.92	25
247372	37.97	-109.5	13
247372	38	-109.42	13
227010	42.78	-87.76	37
227015	43.04	-87.89	37
227027	44.47	-110.83	33
227030	44.05	-109.05	33
227039	42.85	-110.88	19
239980	42.97	-110.97	19
239981	42.91	-110.99	18
227052	28.57	-81.34	19
227071	28.26	-81.24	19
227727	27.65	-80.56	20
238291	48.34	-106.06	18
238293	48.38	-105.9	18
238293	48.38	-105.68	18
238300	48.1	-105.65	18
238300	48.11	-105.2	18
238301	48.08	-105.17	25
238304	48.07	-105.15	18
238306	47.99	-104.33	18
227099	34.57	-93.17	19
227100	34.54	-93.18	19
238335	35.45	-92.16	33
238474	35.38	-92.22	19
238502	34.75	-92.34	13
238502	34.75	-92.34	13
238502	34.74	-92.34	13
238502	34.74	-92.34	13
238503	35.39	-91.64	18
238504	35.39	-91.64	19
227105	43.28	-92.81	19
227107	43.49	-92.36	19
227108	43.37	-92.12	19
236924	43.38	-92.93	19
227140	39.49	-100.72	18
227142	39.54	-100.57	18
227143	39.58	-100.57	18
227144	39.62	-100.42	18
227146	39.82	-100.53	18
227156	40.1	-101.44	18
227158	40.16	-101.37	18
227159	40.15	-101.23	18
227169	39.41	-102.21	18
227170	39.42	-102.27	19
227217	39.38	-102.13	18
227173	39.49	-101.71	18
227174	39.22	-101.88	18
227175	39.85	-101.53	18
227176	39.75	-101.53	18
227171	40.11	-101.82	18
227172	40.06	-101.7	18
227218	38.98	-103.08	18
227219	40.1	-102.72	18
227220	40.12	-102.72	18
227222	42.73	-93.73	25
227223	43.33	-94.83	25
227320	43.32	-94.79	13
227320	43.32	-94.79	13
227320	43.32	-94.78	13
227320	43.32	-94.78	13
227323	43.32	-94.79	13
227323	43.32	-94.8	13
227323	43.32	-94.8	13
227323	43.32	-94.79	13
227324	42.74	-94.26	14
227324	42.72	-94.25	14
227324	42.71	-94.19	14
227324	42.74	-94.18	14
227326	43.45	-93.38	19
227328	43.46	-94.61	19
227329	43.4	-94.83	19
227330	43.42	-93.53	19
227333	43.42	-93.39	19
227334	42.83	-93	19
227337	43.07	-94.23	19
227339	42.66	-93.5	19
227341	43.24	-94.75	19
227343	43.11	-94.68	19
227345	42.02	-93.45	19
227346	43.36	-94.83	19
227348	41.76	-93.65	19
227349	42.59	-93.44	19
227352	42.59	-93.43	19
227353	42.6	-93.43	19
227354	42.02	-93.63	18
227358	42.72	-94.2	25
227362	42.51	-94.18	25
227363	41.36	-93.57	18
227365	41.73	-93.93	19
227370	42.51	-92.91	19
227371	42.51	-93.38	19
227373	42.62	-92.63	19
227374	42.41	-93.07	19
227376	41.11	-92.45	19
227382	42.73	-93.73	19
227463	42.7	-93.83	13
227463	42.78	-93.84	13
227463	42.81	-93.7	13
227463	42.71	-93.69	13
234432	41.73	-92.78	33
236012	42.55	-94.68	25
227305	40.9	-89.9	18
227307	40.93	-89.71	18
227309	40.7	-89.68	18
227310	39.77	-88.88	18
227331	40.59	-90.27	19
227331	40.68	-89.99	19
227336	40.52	-90.17	19
227344	40.86	-89.5	19
227347	40.72	-89.33	19
227351	40.35	-89.35	19
241381	39.64	-74.18	33
241382	39.97	-74.07	33
228239	30.33	-81.66	14
228239	30.33	-81.65	14
228239	30.35	-81.65	14
228239	30.35	-81.67	14
228242	30.1	-81.64	16
228243	30.34	-81.61	16
228244	30.18	-81.55	16
228247	30.17	-81.72	25
228248	30.17	-81.7	33
228253	29.62	-82.26	19
228254	30.08	-81.7	19
228257	30.08	-81.71	19
228256	44.07	-91.33	19
228259	44.17	-91.27	19
228269	44.32	-91.79	20
228269	44.32	-91.74	20
228274	44.47	-91.1	19
228281	44.45	-90.84	19
228282	44.32	-91.12	19
238359	43.18	-90.57	19
239293	44.16	-91.76	19
228261	31.76	-82.39	18
228263	31.58	-82.76	19
228264	31.8	-82.36	19
228283	30.83	-81.99	18
228284	30.84	-82.01	25
228285	30.83	-82	19
228286	30.84	-81.99	19
228287	30.83	-81.64	19
228288	30.85	-81.67	19
228289	30.35	-81.66	13
228289	30.31	-81.68	13
228289	30.33	-81.66	13
228289	30.33	-81.66	13
228290	30.31	-81.68	33
228407	41.65	-106.38	14
228407	41.65	-106.46	14
228407	41.68	-106.48	14
228407	41.68	-106.38	14
228409	41.46	-106.8	14
228409	41.44	-106.8	14
228409	41.45	-106.81	14
228409	41.45	-106.81	14
228416	41.32	-105.58	18
228417	41.29	-105.54	19
228418	41.32	-105.58	18
228419	41.78	-107.25	18
228420	41.68	-106.42	18
228421	41.13	-104.82	18
228422	41.12	-104.82	18
228423	41.52	-105.03	18
228425	41.73	-105.98	18
228426	41.32	-105.67	19
