YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201004,37612,218794,1,1.1,"NW","GAINESVILLE NORTH",29.68,-82.33,2940,8219
201004,37613,218796,1,0,"SE","VIENNA",37.42,-88.9,3725,8854
201004,37613,218796,2,2,"S","VIENNA",37.39,-88.9,3723,8854
201004,37613,218797,1,0,"N","MT VERNON",38.32,-88.9,3819,8854
201004,37613,218797,2,2,"E","MT VERNON",38.32,-88.86,3819,8851
201004,37613,218798,1,0,"N","KARNAK",37.28,-88.97,3716,8858
201004,37613,218799,1,0,"NW","KARNAK",37.28,-88.97,3716,8858
201004,37613,218800,1,1,"E","GRAND CHAIN",37.27,-89,3716,8900
201004,37613,221349,1,.5,"S","ELDORADO",37.81,-88.43,3748,8825
201004,37613,221349,2,2,"WSW","COTTAGEGROVE",37.74,-88.43,3744,8825
201004,37614,218801,1,4,"S","MADISONVILLE",37.27,-87.5,3716,8730
201004,37614,218801,2,0,"N","EARLINGTON",37.27,-87.52,3716,8731
201004,37614,218802,1,2,"NE","PHILPOT",37.75,-86.95,3745,8657
201004,37614,218803,1,2,"NNW","CADIZ",36.9,-87.83,3654,8749
201004,37614,218803,2,5,"SSW","CADIZ",36.8,-87.85,3648,8751
201004,37614,218804,1,0,"NW","HAZEL",36.5,-88.32,3630,8819
201004,37614,218804,2,0,"N","HAMLIN",36.6,-88.07,3636,8804
201004,37614,219272,1,.78,"SE","KENNEDY",36.64,-87.39,3638,8723
201004,37614,219272,2,1.18,"E","BARKERS MILL",36.67,-87.33,3640,8719
201004,37614,219273,1,2.48,"WSW","SOUTH ZION",36.67,-87.32,3640,8719
201004,37614,219273,2,3.5,"SE","TRENTON",36.68,-87.23,3640,8713
201004,37614,219274,1,2,"SW","PEMBROKE",36.76,-87.38,3645,8722
201004,37614,219274,2,0,"SE","PEMBROKE",36.78,-87.35,3646,8721
201004,37614,221171,1,0,"E","KEVIL",37.08,-88.9,3704,8854
201004,37614,221171,2,4.5,"ENE","INGLESIDE",37.14,-88.84,3708,8850
201004,37612,218786,1,1.93,"ENE","PHIFER",29.71,-82.34,2942,8220
201004,37612,218787,1,2.16,"SSE","PHIFER",29.67,-82.36,2940,8221
201004,37612,218788,1,5.22,"ESE","BRANFORD",29.94,-82.85,2956,8251
201004,37612,218789,1,.69,"N","AIR BASE",29.69,-82.28,2941,8216
201004,37612,218790,1,1.2,"W","GAINESVILLE NORTH",29.67,-82.34,2940,8220
201004,37612,218791,1,2.19,"WSW","PHIFER",29.69,-82.4,2941,8224
201004,37612,218792,1,.48,"NNE","CROSS CREEK",29.49,-82.17,2929,8210
201004,37612,218793,1,1.39,"N","AIR BASE",29.7,-82.28,2942,8216
201004,37614,221353,1,0,"SSW","COBB",36.98,-87.77,3658,8746
201004,37614,221355,1,2,"E","HOPKINSVILLE",36.85,-87.44,3651,8726
201007,39970,232472,1,1,"N","HISEGA",44.06,-103.4,4403,10324
201007,39970,232473,1,2,"NE","ROCKERVILLE",43.97,-103.32,4358,10319
201004,37590,219959,1,4.01,"SE","BEEBE",35.02,-91.86,3501,9151
201004,37590,219959,2,1.88,"SSW","MC RAE",35.09,-91.83,3505,9149
201004,37590,219960,1,1.36,"S","KENSETT",35.21,-91.67,3512,9140
201004,37590,219960,2,1.73,"E","KENSETT",35.23,-91.64,3513,9138
201004,37590,219961,1,2.33,"W","WELDON",35.45,-91.27,3527,9116
201004,37590,219961,2,2.17,"NNE","BLACKVILLE",35.51,-91.16,3530,9109
201004,37590,222931,1,2.53,"E","MOUNTAIN SPGS",35.03,-92.03,3501,9201
201004,37590,222931,2,.77,"NE","JACKSONS STORE",34.99,-91.87,3459,9152
201004,37590,222931,3,2.84,"SW","WATERPROOF",34.89,-91.81,3453,9148
201004,37590,222931,4,1.16,"NNW","GERIDGE",34.55,-91.73,3433,9143
201004,37590,222931,5,.26,"SE","ENGLAND",34.55,-91.97,3433,9158
201004,37590,223296,1,1.78,"NW","SHILOH",35.55,-92.16,3533,9209
201004,37590,223299,1,1.06,"ENE","BRAWLEY",34.86,-94.3,3451,9418
201004,37590,223343,1,.75,"NW","PRICE PLACE",36.49,-92.61,3629,9236
201004,37590,223343,2,1.49,"NNE","PRICE PLACE",36.5,-92.59,3630,9235
201004,37590,223483,1,.56,"E","OAKLAND HGTS",35.27,-93.14,3516,9308
201004,37590,223484,1,0,"N","STORY",34.7,-93.52,3442,9331
201004,37590,223485,1,0,"N","FITZHUGH",35.35,-91.32,3521,9119
201004,37590,223486,1,1.38,"S","AMBOY",34.78,-92.28,3446,9216
201004,37590,223486,2,1.37,"SSW","LEVY",34.78,-92.28,3446,9216
201004,37590,223486,3,1.45,"WNW","NORTH LITTLE ROCK",34.78,-92.27,3446,9216
201004,37590,223486,4,1.52,"S","AMBOY",34.78,-92.28,3446,9216
201004,37590,223487,1,3,"S","THREE BROTHERS",36.41,-92.47,3624,9228
201004,37590,223489,1,2.39,"WNW","PRINCETON",33.99,-92.67,3359,9240
201004,37590,224144,1,1.18,"ENE","SEARCY",35.26,-91.73,3515,9143
201004,37590,224144,2,1.17,"WNW","DONIPHAN",35.26,-91.7,3515,9142
201004,37590,224144,3,1.01,"WSW","DONIPHAN",35.25,-91.7,3515,9142
201004,37590,224144,4,1.12,"E","SEARCY",35.25,-91.73,3515,9143
201004,37590,224145,1,1.18,"ENE","SEARCY",35.26,-91.73,3515,9143
201004,37590,224145,2,1.17,"WNW","DONIPHAN",35.26,-91.7,3515,9142
201004,37590,224145,3,1.01,"WSW","DONIPHAN",35.25,-91.7,3515,9142
201004,37590,224145,4,1.12,"E","SEARCY",35.25,-91.73,3515,9143
201004,37590,224148,1,.94,"WSW","HICKEYTOWN",35.39,-93.33,3523,9319
201004,37590,224149,1,0,"N","BERGMAN",36.32,-93,3619,9300
201004,37605,218752,1,4.21,"SW","BRAMPTON",45.95,-97.83,4557,9749
201004,37607,218755,1,15.98,"SSE","HYANNIS",41.79,-101.64,4147,10138
201004,37608,218762,1,5.08,"WSW","DUNNING",41.79,-100.21,4147,10012
201004,37608,218763,1,22.69,"SSW","AINSWORTH",42.23,-99.95,4213,9957
201004,37612,218779,1,3.3,"NNW","WILLIFORD",29.82,-82.83,2949,8249
201004,37612,218780,1,.6,"E","FT WHITE",29.92,-82.71,2955,8242
201004,37612,218781,1,2.27,"SE","SANTA FE LAKE",29.71,-82.05,2942,8203
201004,37612,218782,1,3.07,"ESE","BRANFORD",29.96,-82.88,2957,8252
201004,37612,218783,1,2.16,"SSE","FT WHITE",29.89,-82.71,2953,8242
201004,37612,218784,1,1.51,"NNW","GAINESVILLE NORTH",29.69,-82.33,2941,8219
201004,37612,218785,1,1.27,"NW","GAINESVILLE WEST",29.66,-82.35,2939,8221
201007,39957,232353,1,7,"NNE","STURGIS",44.51,-103.45,4430,10327
201007,39957,232356,1,2,"SE","WHITE OWL",44.58,-102.4,4434,10224
201007,39958,232361,1,0,"N","BOXELDER",44.12,-103.07,4407,10304
201007,39959,232398,1,6,"S","TUTHILL",43.06,-101.5,4303,10130
201007,39959,232402,1,6,"S","TUTHILL",43.06,-101.5,4303,10130
201007,39959,232405,1,.92,"ESE","HARRINGTON",43.16,-101.25,4309,10115
201007,39959,232410,1,.93,"ESE","HARRINGTON",43.16,-101.25,4309,10115
201007,39959,232417,1,2,"SW","PARMELEE",43.3,-101.05,4318,10103
201007,39959,232418,1,.56,"ENE","ROSEBUD",43.23,-100.86,4313,10051
201007,39959,232419,1,0,"N","ROSEBUD",43.23,-100.87,4313,10052
201007,39959,232423,1,2,"ESE","OKREEK",43.36,-100.34,4321,10020
201007,39959,232425,1,0,"N","WITTEN",43.43,-100.08,4325,10004
201007,39959,232427,1,0,"N","WINNER",43.37,-99.87,4322,9952
201007,39959,232430,1,2,"NE","WINNER",43.39,-99.84,4323,9950
201007,39961,232438,1,5,"NNW","CUSTER",43.84,-103.64,4350,10338
201007,39962,232441,1,0,"N","COLOME",43.25,-99.72,4315,9943
201007,39962,232442,1,0,"N","COLOME",43.25,-99.72,4315,9943
201007,39962,252112,1,0,"N","COLOME",43.25,-99.72,4315,9943
201007,39963,232446,1,7.92,"NW","ROCKYPOINT",44.99,-105.2,4459,10512
201007,39964,232447,1,7,"SSE","ROZET",44.19,-105.15,4411,10509
201007,39964,232448,1,7,"SSE","ROZET",44.19,-105.15,4411,10509
201007,39967,232459,1,.31,"S","CUSTER",43.77,-103.6,4346,10336
201007,39967,232463,1,1,"ENE","CUSTER",43.78,-103.58,4346,10334
201007,39967,232466,1,6.21,"ESE","CUSTER",43.74,-103.48,4344,10328
201007,39968,232470,1,3.24,"SW","COLOME",43.22,-99.76,4313,9945
201005,37554,236493,1,1.22,"E","LIBERTY",37.32,-84.93,3719,8455
201005,37554,236493,2,1.58,"E","LIBERTY",37.32,-84.92,3719,8455
201005,37554,236493,3,1.59,"E","LIBERTY",37.32,-84.92,3719,8455
201005,37554,236493,4,1.18,"ESE","LIBERTY",37.31,-84.93,3718,8455
201005,37554,236498,1,2.24,"ESE","MILLION",37.77,-84.34,3746,8420
201005,37554,236498,2,2.42,"ESE","MILLION",37.76,-84.34,3745,8420
201005,37554,236498,3,1.69,"SE","MILLION",37.76,-84.36,3745,8421
201005,37554,236498,4,1.48,"SE","MILLION",37.77,-84.36,3746,8421
201005,37554,236501,1,2.22,"NNW","REEDS CROSSING",37.76,-84.24,3745,8414
201005,37554,236501,2,1.96,"NW","REEDS CROSSING",37.75,-84.24,3745,8414
201005,37554,236501,3,1.68,"NNW","REEDS CROSSING",37.75,-84.23,3745,8413
201005,37554,236501,4,1.97,"NNW","REEDS CROSSING",37.76,-84.23,3745,8413
201005,37554,236504,1,1.1,"E","LIBERTY",37.32,-84.93,3719,8455
201005,37554,236504,2,1.79,"WNW","LANHAMTOWN",37.34,-84.91,3720,8454
201005,37554,236504,3,1.51,"N","LANHAMTOWN",37.35,-84.88,3721,8452
201005,37554,236504,4,.71,"NE","LANHAMTOWN",37.34,-84.87,3720,8452
201005,37554,236504,5,2.01,"WSW","LANHAMTOWN",37.31,-84.91,3718,8454
201005,37554,237130,1,.13,"WSW","REDHOUSE",37.83,-84.27,3749,8416
201005,37554,237130,2,.11,"WSW","REDHOUSE",37.83,-84.27,3749,8416
201005,37554,237130,3,.11,"WSW","REDHOUSE",37.83,-84.27,3749,8416
201005,37554,237130,4,.13,"WSW","REDHOUSE",37.83,-84.27,3749,8416
201005,37554,237144,1,1.6,"SE","DRY FORK",36.81,-85.9,3648,8554
201005,37554,237144,2,1.72,"ESE","DRY FORK",36.81,-85.89,3648,8553
201005,37554,237144,3,1.62,"SSW","ETOILE",36.81,-85.89,3648,8553
201005,37554,237144,4,1.59,"ESE","DRY FORK",36.81,-85.89,3648,8553
201005,37554,237147,1,1.21,"NNW","FOREST SPGS",36.67,-86.18,3640,8610
201005,37554,237147,2,1.2,"NNW","FOREST SPGS",36.67,-86.18,3640,8610
201005,37554,237147,3,1.2,"NNW","FOREST SPGS",36.67,-86.18,3640,8610
201005,37554,237147,4,1.21,"NNW","FOREST SPGS",36.67,-86.18,3640,8610
201005,37554,237151,1,.18,"SSW","STANFORD",37.53,-84.67,3731,8440
201005,37554,237151,2,.13,"S","STANFORD",37.53,-84.67,3731,8440
201005,37554,237151,3,.17,"SSE","STANFORD",37.53,-84.67,3731,8440
201005,37554,237151,4,.2,"S","STANFORD",37.53,-84.67,3731,8440
201005,37554,237230,1,.71,"ESE","SALVISA",37.92,-84.86,3755,8451
201005,37554,237230,2,.54,"W","SHAKERTOWN",37.82,-84.74,3749,8444
201005,37554,237230,3,.87,"NW","SHAKERTOWN",37.83,-84.74,3749,8444
201005,37554,237230,4,2.23,"ESE","EBENEZER",37.87,-84.78,3752,8446
201005,37554,237230,5,1.38,"SSE","OREGON",37.9,-84.82,3754,8449
201005,37554,237232,1,.33,"NE","NINEVAH",38.08,-84.88,3804,8452
201005,37554,237232,2,1.26,"WSW","TYRONE",38.02,-84.85,3801,8451
201005,37554,237232,3,.92,"W","TYRONE",38.03,-84.85,3801,8451
201005,37554,237232,4,2.06,"NW","TYRONE",38.05,-84.85,3803,8451
201005,37554,237232,5,2.51,"ENE","NINEVAH",38.09,-84.84,3805,8450
201005,37554,237234,1,1.38,"NNE","CLIFTON",38.1,-84.82,3806,8449
201005,37554,237234,2,1.69,"ESE","CAMP OTONKA",37.94,-84.77,3756,8446
201005,37554,237234,3,1.08,"SSE","CAMP OTONKA",37.94,-84.79,3756,8447
201005,37554,237234,4,.72,"S","CLIFTON",38.07,-84.83,3804,8449
201005,37554,237237,1,.3,"NNE","HIGH BRIDGE",37.82,-84.72,3749,8443
201005,37554,237237,2,1.57,"SW","WILMORE",37.83,-84.69,3749,8441
201005,37554,237237,3,1.46,"S","WILMORE",37.83,-84.67,3749,8440
201005,37554,237237,4,2.74,"ESE","HIGH BRIDGE",37.81,-84.67,3748,8440
201005,37554,237237,5,2.53,"SSE","WILMORE",37.81,-84.66,3748,8439
201005,37554,237237,6,1.18,"SSE","WILMORE",37.83,-84.66,3749,8439
201005,37554,237237,7,1.61,"SW","WILMORE",37.84,-84.69,3750,8441
201005,37554,237242,1,8.63,"SSW","LITTLE TEXAS",37.9,-84.69,3754,8441
201005,37554,237242,2,4.51,"NNW","YARNALLTON",38.16,-84.62,3809,8437
201005,37554,237242,3,1.84,"E","JIMTOWN",38.18,-84.34,3810,8420
201005,37554,237242,4,3.02,"E","ATHENS",37.95,-84.31,3757,8418
201005,37554,237245,1,.67,"SSE","WYANDOTTE",38.04,-84.25,3802,8415
201005,37554,237245,2,1.51,"NE","WINCHESTER HELIPORT",38.03,-84.15,3801,8409
201005,37554,237245,3,2.75,"ESE","WINCHESTER",37.97,-84.13,3758,8407
201005,37554,237245,4,1.8,"NNE","FOREST GROVE",37.98,-84.22,3758,8413
201005,37554,237246,1,1,"N","GREAT CROSSING",38.23,-84.6,3813,8436
201005,37554,237246,2,2.73,"NNE","GEORGETOWN",38.23,-84.53,3813,8431
201005,37554,237246,3,1.82,"SE","GEORGETOWN",38.18,-84.53,3810,8431
201005,37554,237246,4,2.62,"NNE","PAYNES DEPOT",38.18,-84.59,3810,8435
201005,37554,237248,1,1.59,"WNW","SHELBYVILLE",38.22,-85.26,3813,8515
201005,37554,237248,2,.37,"NE","SHELBYVILLE",38.22,-85.23,3813,8513
201005,37554,237248,3,1,"S","SNOW HILL",38.21,-85.22,3812,8513
201005,37554,237248,4,1.2,"E","JOYES",38.2,-85.26,3812,8515
201005,37554,237251,1,.62,"N","TAYLORSVILLE",38.04,-85.35,3802,8521
201005,37554,237251,2,.87,"ENE","TAYLORSVILLE",38.04,-85.34,3802,8520
201005,37554,237251,3,.8,"ESE","TAYLORSVILLE",38.03,-85.34,3801,8520
201005,37788,231628,1,0,"N","EMPIRE CITY",34.42,-98.04,3425,9802
201005,37788,231630,1,0,"W","LAWTON",34.61,-98.39,3436,9823
201005,37788,231632,1,2,"N","ELGIN",34.81,-98.29,3448,9817
201005,37788,231633,1,0,"N","RUSH SPRINGS",34.78,-97.96,3446,9757
201005,37788,231638,1,3.67,"ENE","NORGE",35.01,-97.94,3500,9756
201005,37788,231640,1,2,"NNW","NINNEKAH",34.98,-97.93,3458,9755
201005,37788,231641,1,7,"NW","VELMA",34.53,-97.76,3431,9745
201005,37788,231647,1,0,"N","VELMA",34.46,-97.67,3427,9740
201005,37788,231650,1,0,"N","LINDSAY",34.84,-97.61,3450,9736
201005,37788,231652,1,1.55,"WNW","(OUN)NORMAN WESTHEIMER ARPT",35.26,-97.49,3515,9729
201005,37788,231653,1,5,"SE","BLANCHARD",35.09,-97.6,3505,9736
201005,37788,231655,1,5.56,"S","DALE",35.31,-97.04,3518,9702
201005,37788,231656,1,4,"N","PRAGUE",35.55,-96.69,3533,9641
201005,37788,231657,1,0,"N","PRAGUE",35.49,-96.69,3529,9641
201005,37788,231659,1,0,"W","LITTLE",35.35,-96.67,3521,9640
201005,37788,231660,1,0,"N","VANOSS",34.76,-96.87,3445,9652
201005,37788,231662,1,7,"NW","VINSON",34.97,-99.95,3458,9957
201005,37788,231662,2,7,"NNW","VINSON",34.99,-99.91,3459,9954
201005,37788,231667,1,3.75,"SE","CLINTON",35.47,-98.93,3528,9855
201005,37788,231667,2,6.28,"ESE","ARAPAHO",35.54,-98.86,3532,9851
201005,37788,231837,1,4,"WNW","NEWCASTLE",35.27,-97.67,3516,9740
201005,37788,231841,1,9,"S","ALTUS",34.51,-99.33,3430,9919
201005,37788,231845,1,0,"N","ALTUS",34.64,-99.33,3438,9919
201005,37788,232003,1,2.83,"NE","BESSIE",35.41,-98.96,3524,9857
201005,37788,232003,2,3.75,"SE","CLINTON",35.47,-98.93,3528,9855
201005,37790,231571,1,0,"N","KNOX CITY",33.42,-99.82,3325,9949
201005,37790,231572,1,0,"NW","IOWA PARK",33.95,-98.67,3357,9840
201005,37790,231574,1,0,"W","WICHITA FALLS",33.91,-98.49,3354,9829
201005,37790,231575,1,1,"E","BURKBURNETT",34.09,-98.54,3405,9832
201005,37790,231576,1,0,"N","HENRIETTA",33.82,-98.19,3349,9811
201005,37790,231583,1,0,"N","CHILLICOTHE",34.26,-99.51,3415,9930
201005,37818,220111,1,.95,"NW","LINTON",36.69,-87.91,3641,8754
201005,37818,220111,2,3.5,"SE","CADIZ",36.83,-87.78,3649,8746
201005,37818,220113,1,0,"WSW","HOPKINSVILLE",36.85,-87.48,3651,8728
201005,37818,220113,2,5,"NNW","HOPKINSVILLE",36.92,-87.51,3655,8730
201005,37818,220122,1,.82,"NNW","POTTERTOWN",36.63,-88.18,3637,8810
201005,37818,220122,2,3.79,"N","HAMLIN",36.65,-88.08,3639,8804
201005,37818,229691,1,0,"N","KUTTAWA",37.07,-88.12,3704,8807
201005,37818,229692,1,0,"N","CADIZ",36.87,-87.82,3652,8749
201005,37818,229693,1,0,"N","MURRAY",36.62,-88.32,3637,8819
201005,37818,229693,2,0,"N","NEW CONCORD",36.55,-88.15,3633,8809
201005,37818,229698,1,2.28,"N","FIDDLE BOW",37.3,-87.67,3718,8740
201005,37818,229699,1,0,"N","PEMBROKE",36.78,-87.35,3646,8721
201005,37818,229704,1,1.72,"N","HENDERSON",37.85,-87.58,3751,8734
201005,37818,229704,2,1.98,"E","ANTHOSTON",37.77,-87.49,3746,8729
201005,37818,229705,1,.73,"NNE","MC DONALDS",37.31,-87.25,3718,8715
201005,37818,229705,2,1.34,"W","MC DONALDS",37.3,-87.27,3718,8716
201005,37819,234145,1,2.25,"NE","SEASIDE PARK",39.94,-74.07,3956,7404
201005,37819,234146,1,.55,"S","DEWEY BEACH",38.69,-75.07,3841,7504
201005,37820,234054,1,0,"N","NEWARK",39.68,-75.75,3940,7545
201005,37820,234063,1,0,"N","BEAR",39.63,-75.67,3937,7540
201005,37820,234065,1,0,"N","NEW CASTLE",39.67,-75.57,3940,7534
201005,37820,234070,1,0,"N","HOCKESSIN",39.78,-75.68,3946,7540
201005,37820,234078,1,0,"N","MILLSBORO",38.58,-75.3,3834,7518
201005,37820,234080,1,0,"N","GUMBORO",38.48,-75.37,3828,7522
201005,37821,234046,1,.35,"ENE","FAIR HILL",39.7,-75.86,3942,7551
201005,37821,234046,2,1.71,"NE","COWENTOWN",39.7,-75.8,3942,7548
201005,37822,234084,1,0,"N","BORDENTOWN",40.15,-74.7,4009,7442
201005,37822,234085,1,.87,"SE","TAUNTON LAKE",39.84,-74.84,3950,7450
201005,37822,234086,1,1.38,"S","OAK SHADE",39.85,-74.75,3951,7445
201005,37822,234087,1,2.11,"W","DAVIS",40.15,-74.56,4009,7433
201005,37822,234089,1,1.26,"ESE","PROSPERTOWN",40.12,-74.45,4007,7427
201005,37822,234090,1,.78,"N","WHITESVILLE",40.08,-74.27,4004,7416
201005,37822,234116,1,1.52,"SW","OSBORNSVILLE",40.01,-74.12,4000,7407
201005,37822,234116,2,.28,"E","CHADWICK",40,-74.06,4000,7403
201005,37822,234128,1,0,"N","NEW EGYPT",40.07,-74.53,4004,7431
201005,37822,234134,1,0,"N","GLASSBORO",39.72,-75.12,3943,7507
201005,37822,234137,1,0,"N","BRIDGETON",39.43,-75.23,3925,7513
201005,37822,234137,2,.85,"WNW","BRIDGETON CALZI ARPT",39.4,-75.25,3924,7515
201005,37822,234138,1,0,"N","BRIDGETON",39.43,-75.23,3925,7513
201005,37822,234139,1,0,"N","VINELAND",39.48,-75.03,3928,7501
201005,37822,234140,1,0,"N","BRICK TOWN",40.07,-74.13,4004,7407
201005,37822,234141,1,0,"N","GLASSBORO",39.72,-75.12,3943,7507
201005,37822,234142,1,0,"N","SOUTH DENNIS",39.18,-74.83,3910,7449
201005,37822,234143,1,.87,"NE","WEST CREEK",39.64,-74.29,3938,7417
201005,37822,234144,1,3.81,"SSW","TUCKERTON",39.55,-74.36,3933,7421
201005,37823,234000,1,0,"N","NEW TRIPOLI",40.68,-75.75,4040,7545
201005,37823,234001,1,.69,"N","FOGELSVILLE",40.59,-75.63,4035,7537
201005,37823,234003,1,0,"N","SCHNECKSVILLE",40.67,-75.62,4040,7537
201005,37823,234003,2,.75,"N","ALLENTOWN MUNI",40.58,-75.48,4034,7528
201005,37823,234007,1,0,"N","ALLENTOWN",40.62,-75.48,4037,7528
201005,37823,234010,1,0,"N","EMMAUS",40.53,-75.48,4031,7528
201005,37823,234016,1,0,"N","ALLENTOWN",40.62,-75.48,4037,7528
201005,37823,234018,1,.23,"WNW","PENNSIDE",40.33,-75.88,4019,7552
201005,37823,234031,1,1.05,"E","SILVERDALE",40.35,-75.25,4021,7515
201005,37824,220114,1,0,"N","OAKLAND CITY",38.33,-87.35,3819,8721
201005,37835,220138,1,8.98,"SSE","ACME",33.46,-104.27,3327,10416
201005,37835,220139,1,.27,"NNW","SAN PATRICIO",33.41,-105.33,3324,10519
201005,37835,220140,1,0,"N","HONDO",33.38,-105.26,3322,10515
201005,37835,220141,1,.58,"E","PICACHO",33.35,-105.14,3321,10508
201005,37835,220142,1,3.94,"NE","RUIDOSO DOWNS",33.37,-105.55,3322,10533
201005,37835,220142,2,4.17,"NE","RUIDOSO DOWNS",33.37,-105.55,3322,10533
201005,37835,220143,1,7.99,"N","JEMEZ SPGS",35.88,-106.66,3552,10639
201005,37835,224411,1,8,"N","(ROW)ROSWELL IND AIRPORT",33.43,-104.51,3325,10430
201005,37836,220144,1,25,"W","LAKE ARTHUR",33,-104.8,3300,10448
201005,37842,220202,1,.57,"E","NORTH VALIANT",34,-95.09,3400,9505
201005,37842,220203,1,.57,"E","NORTH VALIANT",34,-95.09,3400,9505
201005,37842,220206,1,.57,"E","IDABEL",33.9,-94.82,3354,9449
201005,37842,220207,1,.57,"E","IDABEL",33.9,-94.82,3354,9449
201005,37842,220222,1,1.5,"NNE","GOODWATER",33.94,-94.56,3356,9433
201005,37843,220205,1,.9,"SW","CLARKSVILLE",33.61,-95.06,3336,9503
201005,37843,220208,1,3.58,"E","BULLARD",32.14,-95.27,3208,9516
201005,37843,220211,1,.69,"N","NEW BOSTON",33.46,-94.42,3327,9425
201005,37844,220209,1,.9,"NW","BLANCHARD",32.59,-93.89,3235,9353
201005,37844,220212,1,1.36,"ENE","SLIGO",32.46,-93.56,3227,9333
201005,37844,220214,1,.58,"E","FILLMORE",32.57,-93.51,3234,9330
201005,37844,220215,1,1.5,"NNE","PRINCETON",32.6,-93.51,3236,9330
201005,37844,220218,1,.69,"S","BODCAU",32.52,-93.58,3231,9334
201005,37845,220210,1,3.17,"ESE","BURG",34.21,-94.02,3412,9401
201005,37845,220213,1,2.68,"WSW","ARDEN",33.66,-94.32,3339,9419
201005,37845,220216,1,0,"N","ASHDOWN",33.67,-94.13,3340,9407
201005,37845,220217,1,0,"N","NASHVILLE",33.93,-93.85,3355,9351
201005,37845,220219,1,2.69,"NW","BINGEN",34,-93.81,3400,9348
201005,37845,220220,1,.69,"N","BINGEN",33.98,-93.78,3358,9346
201005,37845,220221,1,1.15,"W","BINGEN",33.97,-93.8,3358,9348
201005,37846,220223,1,1.8,"NE","POLLARD",33.8,-94.7,3348,9442
201005,37847,220224,1,3.63,"NE","MARTHAVILLE",31.77,-93.36,3146,9321
201005,37847,220225,1,3.63,"NE","MARTHAVILLE",31.77,-93.36,3146,9321
201005,37847,220226,1,0,"N","THOMPSON FERRY",31.58,-92.33,3134,9219
201005,37847,220244,1,4.31,"NNW","MARTHAVILLE",31.79,-93.42,3147,9325
201005,37847,220245,1,4.31,"NNW","MARTHAVILLE",31.79,-93.42,3147,9325
201005,37847,220993,1,1.17,"E","MANSFIELD",32.03,-93.7,3201,9342
201005,37848,220256,1,2.12,"SE","MIDDLE PT",40.83,-84.4,4049,8424
201005,37848,220256,2,3.73,"ESE","MIDDLE PT",40.84,-84.36,4050,8421
201005,37848,228999,1,3.73,"ESE","MIDDLE PT",40.84,-84.36,4050,8421
201005,37848,228999,2,4.75,"E","MIDDLE PT",40.84,-84.34,4050,8420
201005,37848,229000,1,1,"NNW","DELPHOS",40.84,-84.34,4050,8420
201005,37848,229000,2,1.79,"NE","DELPHOS",40.85,-84.3,4051,8418
201005,37856,220240,1,6.78,"WSW","VALKARIA ARPT",27.92,-80.67,2755,8040
201005,37856,220240,2,5.62,"SW","VALKARIA ARPT",27.92,-80.65,2755,8039
201005,37554,237251,4,.22,"S","TAYLORSVILLE",38.03,-85.35,3801,8521
201005,37554,237254,1,.79,"W","SPRINGFIELD",37.68,-85.23,3740,8513
201005,37554,237254,2,1.16,"NNW","SPRINGFIELD",37.7,-85.23,3742,8513
201005,37554,237254,3,1.03,"NE","SPRINGFIELD",37.69,-85.2,3741,8512
201005,37554,237254,4,.55,"ESE","SPRINGFIELD",37.68,-85.21,3740,8512
201005,37554,237255,1,1,"SE","WAGO",36.71,-85.16,3642,8509
201005,37554,237255,2,1.68,"SSW","UPCHURCH",36.71,-85.11,3642,8506
201005,37554,237255,3,1.09,"ENE","ALBANY",36.68,-85.11,3640,8506
201005,37554,237255,4,1.2,"WNW","ALBANY",36.68,-85.15,3640,8509
201005,37554,237256,1,.53,"NNE","ESTO",37.01,-85.1,3700,8506
201005,37554,237256,2,1.46,"SE","MIDDLETOWN",37,-85.05,3700,8503
201005,37554,237256,3,1.55,"E","JAMESTOWN",36.98,-85.04,3658,8502
201005,37554,237256,4,.89,"WSW","JAMESTOWN",36.98,-85.08,3658,8504
201005,37554,237257,1,1.84,"NW","COLUMBIA",37.12,-85.33,3707,8519
201005,37554,237257,2,1.21,"W","GARLIN",37.12,-85.27,3707,8516
201005,37554,237257,3,1.86,"SE","COLUMBIA",37.08,-85.28,3704,8516
201005,37554,237257,4,.67,"ENE","COLUMBIA LUDOT ARPT",37.08,-85.32,3704,8519
201005,37554,237259,1,.82,"W","CEDAR FLAT",36.95,-85.61,3657,8536
201005,37554,237259,2,1.39,"SSE","CAVE RIDGE",36.98,-85.66,3658,8539
201005,37554,237259,3,.38,"S","CLARKS CORNER",37.02,-85.65,3701,8539
201005,37554,237259,4,1.01,"WNW","CORK",37.04,-85.59,3702,8535
201005,37554,237259,5,.57,"SSW","GASCON",36.99,-85.57,3659,8534
201005,37554,237259,6,.98,"N","CURTIS",36.94,-85.57,3656,8534
201005,37554,237269,1,1.41,"NNW","BURKESVILLE",36.8,-85.38,3648,8522
201005,37554,237269,2,.55,"WNW","DOUGAN TOWN",36.8,-85.36,3648,8521
